,age,capital.gain,capital.loss,education,education.num,fnlwgt,hours.per.week,income,marital.status,native.country,occupation,race,relationship,sex,workclass
1907,34,15024,0,Bachelors,13,198664,70,1,Married-civ-spouse,South,Craft-repair,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
1908,62,15024,0,Bachelors,13,109190,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1909,42,15024,0,Prof-school,15,252518,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1910,59,15024,0,Bachelors,13,165922,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1911,57,15024,0,Prof-school,15,123053,50,1,Married-civ-spouse,India,Prof-specialty,Asian-Pac-Islander,Husband,Male,Self-emp-inc
1912,59,15024,0,Masters,14,31359,80,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1913,50,15024,0,Bachelors,13,98975,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1914,61,15024,0,Prof-school,15,119684,20,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1915,44,15024,0,Bachelors,13,181762,55,1,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
1916,41,15024,0,Doctorate,16,150755,50,1,Married-civ-spouse,Canada,Exec-managerial,White,Husband,Male,Private
1917,43,15024,0,Bachelors,13,345789,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
1918,46,15024,0,Masters,14,102569,65,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1919,42,15024,0,Prof-school,15,119359,40,1,Married-civ-spouse,South,Sales,Amer-Indian-Eskimo,Wife,Female,Private
1920,37,15024,0,Assoc-voc,11,359001,50,1,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
1921,46,15024,0,Some-college,10,393715,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1922,46,15024,0,Prof-school,15,366089,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
1923,47,15024,0,Bachelors,13,61885,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1924,46,15024,0,Assoc-acdm,12,121124,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1925,59,15024,0,Some-college,10,169982,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1926,48,15024,0,Bachelors,13,182541,45,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1927,47,15024,0,Prof-school,15,323798,55,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1928,43,15024,0,Bachelors,13,130126,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1929,44,15024,0,Bachelors,13,189956,40,1,Married-civ-spouse,United-States,Protective-serv,Black,Wife,Female,Local-gov
1930,45,15024,0,Masters,14,266860,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1931,43,15024,0,Prof-school,15,188291,45,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
1932,40,15024,0,Masters,14,99604,24,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
1933,50,15024,0,Masters,14,204447,65,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1934,52,15024,0,Bachelors,13,114758,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-inc
1935,52,15024,0,Masters,14,92968,40,1,Married-civ-spouse,United-States,None,White,Wife,Female,None
1936,40,15024,0,Prof-school,15,198873,30,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
1937,44,15024,0,Doctorate,16,148138,40,1,Married-civ-spouse,Japan,Exec-managerial,Asian-Pac-Islander,Husband,Male,Private
1938,47,15024,0,Bachelors,13,355320,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1939,58,15024,0,Assoc-voc,11,89922,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1940,50,15024,0,Masters,14,138852,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1941,54,15024,0,Bachelors,13,129432,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1942,50,15024,0,Bachelors,13,145409,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1943,43,15024,0,HS-grad,9,64631,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1944,52,15024,0,Some-college,10,186303,55,1,Married-civ-spouse,Canada,Exec-managerial,White,Husband,Male,Private
1945,44,15024,0,HS-grad,9,172479,60,1,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Self-emp-not-inc
1946,58,15024,0,HS-grad,9,147707,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1947,45,15024,0,Assoc-voc,11,148171,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
1948,30,15024,0,Bachelors,13,196385,35,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1949,40,15024,0,Prof-school,15,191429,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
1950,49,15024,0,Some-college,10,58359,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1951,52,15024,0,Masters,14,89041,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1952,35,15024,0,HS-grad,9,186183,80,1,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
1953,49,15024,0,Some-college,10,191277,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1954,50,15024,0,Assoc-acdm,12,164198,45,1,Married-civ-spouse,United-States,Handlers-cleaners,Black,Husband,Male,Private
1955,31,15024,0,Bachelors,13,167725,48,1,Married-civ-spouse,Philippines,Prof-specialty,Asian-Pac-Islander,Husband,Male,Private
1956,53,15024,0,Masters,14,283602,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Local-gov
1957,34,15024,0,Bachelors,13,203488,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
1958,19,15024,0,12th,8,200790,40,1,Married-civ-spouse,United-States,None,White,Other-relative,Female,None
1959,46,15024,0,Bachelors,13,20956,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Federal-gov
1960,44,15024,0,Prof-school,15,141858,75,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
1961,45,15024,0,Bachelors,13,148995,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
1962,50,15024,0,Doctorate,16,43764,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1963,49,15024,0,Prof-school,15,181307,65,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
1964,49,15024,0,Bachelors,13,271346,60,1,Married-civ-spouse,United-States,None,White,Husband,Male,None
1965,41,15024,0,Doctorate,16,174395,55,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
1966,58,15024,0,Masters,14,146477,40,1,Married-civ-spouse,Greece,Exec-managerial,White,Husband,Male,Private
1967,44,15024,0,Bachelors,13,357679,65,1,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Self-emp-inc
1968,36,15024,0,Some-college,10,306156,60,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-inc
1969,57,15024,0,Masters,14,42298,40,1,Married-civ-spouse,United-States,Exec-managerial,Black,Husband,Male,Federal-gov
1970,39,15024,0,Prof-school,15,375452,48,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,Female,Private
1971,55,15024,0,Bachelors,13,98361,55,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1972,42,15024,0,Bachelors,13,98211,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1973,47,15024,0,Masters,14,215620,55,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1974,55,15024,0,Prof-school,15,296991,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
1975,45,15024,0,Some-college,10,390368,99,1,Married-civ-spouse,United-States,Sales,Black,Husband,Male,Private
1976,32,15024,0,Bachelors,13,447066,50,1,Married-civ-spouse,United-States,Sales,Black,Husband,Male,Private
1977,58,15024,0,Some-college,10,200042,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Federal-gov
1978,31,15024,0,Some-college,10,352465,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1979,49,15024,0,Assoc-voc,11,309033,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
1980,52,15024,0,Assoc-voc,11,284329,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
1981,28,15024,0,HS-grad,9,312372,40,1,Married-civ-spouse,United-States,Exec-managerial,Black,Husband,Male,Private
1982,55,15024,0,Prof-school,15,305850,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Federal-gov
1983,42,15024,0,Prof-school,15,277488,65,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
1984,46,15024,0,Bachelors,13,273575,40,1,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
1985,40,15024,0,Prof-school,15,237293,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Self-emp-not-inc
1986,45,15024,0,Doctorate,16,176814,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
1987,51,15024,0,Masters,14,133336,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
1988,48,15024,0,Prof-school,15,54190,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
1989,53,15024,0,Some-college,10,134793,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1990,46,15024,0,Bachelors,13,121124,40,1,Married-civ-spouse,United-States,Protective-serv,White,Husband,Male,Local-gov
1991,41,15024,0,Bachelors,13,236021,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
1992,42,15024,0,Bachelors,13,190044,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,State-gov
1993,51,15024,0,Bachelors,13,215404,40,1,Married-civ-spouse,United-States,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Private
1994,38,15024,0,HS-grad,9,117312,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,Female,Private
1995,52,15024,0,HS-grad,9,234286,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
1996,50,15024,0,Doctorate,16,283676,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
1997,45,15024,0,Masters,14,102308,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
1998,45,15024,0,HS-grad,9,210364,80,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
1999,49,15024,0,Bachelors,13,219718,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
2000,54,15024,0,Some-college,10,104501,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2001,51,15024,0,Doctorate,16,100029,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
2002,56,15024,0,Bachelors,13,109856,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
2003,58,15024,0,HS-grad,9,248841,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
2004,43,15024,0,Bachelors,13,117158,60,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-inc
2005,46,15024,0,Masters,14,110171,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2006,43,15024,0,Bachelors,13,212894,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2007,59,15024,0,Prof-school,15,354037,50,1,Married-civ-spouse,United-States,Transport-moving,Black,Husband,Male,Private
2008,47,15024,0,Masters,14,149700,35,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
2009,33,15024,0,Bachelors,13,182926,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2010,56,15024,0,Bachelors,13,381965,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
2011,41,15024,0,Bachelors,13,222596,45,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2012,43,15024,0,Masters,14,183273,32,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,Female,Private
2013,47,15024,0,Masters,14,102628,55,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2014,42,15024,0,Some-college,10,227065,32,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2015,48,15024,0,Prof-school,15,171926,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
2016,61,15024,0,Some-college,10,96660,34,1,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Private
2017,60,15024,0,Bachelors,13,93997,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2018,38,15024,0,Bachelors,13,38312,65,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2019,28,15024,0,Bachelors,13,285294,45,1,Married-civ-spouse,United-States,Sales,Black,Wife,Female,Private
2020,54,15024,0,Assoc-voc,11,182187,38,1,Married-civ-spouse,Jamaica,Protective-serv,Black,Husband,Male,Private
2021,48,15024,0,Masters,14,207277,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2022,31,15024,0,HS-grad,9,187560,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2023,38,15024,0,Bachelors,13,114591,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
2024,32,15024,0,Bachelors,13,126132,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2025,42,15024,0,Some-college,10,383493,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2026,41,15024,0,Prof-school,15,153132,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-not-inc
2027,40,15024,0,Prof-school,15,287008,55,1,Married-civ-spouse,Germany,Prof-specialty,White,Husband,Male,Private
2028,44,15024,0,Masters,14,136986,35,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
2029,57,15024,0,Prof-school,15,127728,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
2030,34,15024,0,Some-college,10,177437,45,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
2031,52,15024,0,Bachelors,13,145166,55,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2032,37,15024,0,HS-grad,9,19899,45,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
2033,56,15024,0,Assoc-voc,11,367984,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2034,38,15024,0,Bachelors,13,172538,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2035,47,15024,0,Bachelors,13,264052,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2036,53,15024,0,HS-grad,9,73134,60,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2037,37,15024,0,Bachelors,13,588003,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2038,31,15024,0,Some-college,10,197886,45,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2039,47,15024,0,Bachelors,13,121124,50,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
2040,46,15024,0,Bachelors,13,58683,55,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2041,55,15024,0,Some-college,10,175071,40,1,Married-civ-spouse,United-States,Craft-repair,Black,Husband,Male,Private
2042,43,15024,0,Prof-school,15,180599,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2043,46,15024,0,Prof-school,15,192779,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
2044,45,15024,0,Bachelors,13,30457,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2045,43,15024,0,Some-college,10,130126,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
2046,61,15024,0,Assoc-acdm,12,86067,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2047,49,15024,0,Masters,14,187370,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2048,39,15024,0,Bachelors,13,177154,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2049,54,15024,0,HS-grad,9,36480,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2050,62,15024,0,Doctorate,16,244087,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2051,51,15024,0,Doctorate,16,392668,84,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2052,40,15024,0,Bachelors,13,25005,99,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2053,46,15024,0,HS-grad,9,320124,40,1,Married-civ-spouse,United-States,Exec-managerial,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc
2054,38,15024,0,Bachelors,13,333651,70,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2055,57,15024,0,Bachelors,13,199847,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
2056,39,15024,0,Assoc-acdm,12,110426,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,Female,Private
2057,28,15024,0,Bachelors,13,119287,28,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,Female,Private
2058,36,15024,0,Prof-school,15,747719,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,State-gov
2059,63,15024,0,Bachelors,13,294009,45,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
2060,41,15024,0,Bachelors,13,359696,60,1,Married-civ-spouse,United-States,Protective-serv,White,Husband,Male,Private
2061,56,15024,0,Assoc-voc,11,122390,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
2062,51,15024,0,Prof-school,15,338260,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
